frame,exercise_type,form_label,nose_x,nose_y,nose_z,nose_vis,left_eye_inner_x,left_eye_inner_y,left_eye_inner_z,left_eye_inner_vis,left_eye_x,left_eye_y,left_eye_z,left_eye_vis,left_eye_outer_x,left_eye_outer_y,left_eye_outer_z,left_eye_outer_vis,right_eye_inner_x,right_eye_inner_y,right_eye_inner_z,right_eye_inner_vis,right_eye_x,right_eye_y,right_eye_z,right_eye_vis,right_eye_outer_x,right_eye_outer_y,right_eye_outer_z,right_eye_outer_vis,left_ear_x,left_ear_y,left_ear_z,left_ear_vis,right_ear_x,right_ear_y,right_ear_z,right_ear_vis,mouth_left_x,mouth_left_y,mouth_left_z,mouth_left_vis,mouth_right_x,mouth_right_y,mouth_right_z,mouth_right_vis,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_vis,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_vis,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_vis,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_vis,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_vis,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_vis,left_pinky_x,left_pinky_y,left_pinky_z,left_pinky_vis,right_pinky_x,right_pinky_y,right_pinky_z,right_pinky_vis,left_index_x,left_index_y,left_index_z,left_index_vis,right_index_x,right_index_y,right_index_z,right_index_vis,left_thumb_x,left_thumb_y,left_thumb_z,left_thumb_vis,right_thumb_x,right_thumb_y,right_thumb_z,right_thumb_vis,left_hip_x,left_hip_y,left_hip_z,left_hip_vis,right_hip_x,right_hip_y,right_hip_z,right_hip_vis,left_knee_x,left_knee_y,left_knee_z,left_knee_vis,right_knee_x,right_knee_y,right_knee_z,right_knee_vis,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_vis,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_vis,left_heel_x,left_heel_y,left_heel_z,left_heel_vis,right_heel_x,right_heel_y,right_heel_z,right_heel_vis,left_foot_index_x,left_foot_index_y,left_foot_index_z,left_foot_index_vis,right_foot_index_x,right_foot_index_y,right_foot_index_z,right_foot_index_vis
0,squat,1,0.2961428463459015,1.0219080448150635,-3.073457956314087,0.9988477230072021,0.34353798627853394,0.890595555305481,-3.0216996669769287,0.9987941980361938,0.37119540572166443,0.8789913654327393,-3.021408796310425,0.9990284442901611,0.39426732063293457,0.8671818971633911,-3.0215656757354736,0.9987276196479797,0.2266661822795868,0.9090255498886108,-3.052335023880005,0.9985526204109192,0.1849568486213684,0.9089398980140686,-3.0528359413146973,0.9985585808753967,0.14947250485420227,0.906477689743042,-3.0526669025421143,0.9977490305900574,0.4189304709434509,0.8509674072265625,-2.2443485260009766,0.9989602565765381,0.1084570661187172,0.9004873633384705,-2.3886520862579346,0.9979883432388306,0.3612484037876129,1.0764826536178589,-2.724622964859009,0.9881508350372314,0.2288314551115036,1.1022106409072876,-2.770695447921753,0.9833385944366455,0.5354975461959839,1.0615308284759521,-1.5458284616470337,0.857205331325531,-0.05332589149475098,1.312762975692749,-1.6121841669082642,0.6188769340515137,0.7441186904907227,1.4332786798477173,-1.2645254135131836,0.10369470715522766,-0.07335805892944336,1.5778816938400269,-1.5510802268981934,0.07455921173095703,0.6397619843482971,1.5118054151535034,-1.3822576999664307,0.08574040979146957,0.06406301259994507,1.27900230884552,-1.7825038433074951,0.07001900672912598,0.6375503540039062,1.5633288621902466,-1.4141322374343872,0.12870357930660248,0.1145186647772789,1.2145687341690063,-1.8536237478256226,0.11828256398439407,0.6047836542129517,1.4987030029296875,-1.4838265180587769,0.16868992149829865,0.08304765820503235,1.1658622026443481,-1.8256639242172241,0.15038423240184784,0.5933599472045898,1.4810655117034912,-1.4078603982925415,0.17132402956485748,0.07987108826637268,1.1883888244628906,-1.7797693014144897,0.13172070682048798,0.5281798839569092,2.414724588394165,-0.07283513993024826,0.0031466358341276646,0.16028612852096558,2.4754483699798584,0.07783230394124985,0.00197011255659163,0.5132492184638977,2.6214118003845215,0.042108211666345596,0.017005249857902527,0.1903669536113739,2.7364981174468994,0.40491485595703125,0.013464892283082008,0.6243487000465393,3.2638626098632812,1.2484169006347656,0.0017778844339773059,0.4288256764411926,3.2318501472473145,1.3842413425445557,0.0010096682235598564,0.6562580466270447,3.387165069580078,1.3419184684753418,0.0015779960667714477,0.47031545639038086,3.291015625,1.4597241878509521,0.0007468889816664159,0.6008387804031372,3.4454915523529053,0.7743401527404785,0.004342662636190653,0.4732528626918793,3.458069324493408,0.8704589605331421,0.0023207268677651882
1,squat,1,0.26228293776512146,1.0218174457550049,-3.1752572059631348,0.997778594493866,0.32297182083129883,0.8903795480728149,-3.1705687046051025,0.9975759983062744,0.3559269607067108,0.8789293169975281,-3.1706676483154297,0.9979111552238464,0.38254183530807495,0.8671861886978149,-3.1712942123413086,0.9975261092185974,0.19777734577655792,0.9071327447891235,-3.1629199981689453,0.9971225261688232,0.15871796011924744,0.9062478542327881,-3.1634106636047363,0.9970051050186157,0.12606266140937805,0.9034918546676636,-3.163510322570801,0.9958798289299011,0.4185597896575928,0.8511886596679688,-2.5463359355926514,0.9978677034378052,0.09728550910949707,0.8917025327682495,-2.501720905303955,0.9961223602294922,0.3456000089645386,1.0889836549758911,-2.8785104751586914,0.9831634163856506,0.2053437978029251,1.1033484935760498,-2.8708598613739014,0.975357174873352,0.602422833442688,1.1777088642120361,-1.813208818435669,0.8583983778953552,-0.05173209309577942,1.3102667331695557,-1.5646016597747803,0.6265572309494019,0.7524800896644592,1.4877790212631226,-1.236527442932129,0.10095708072185516,-0.12383361905813217,1.6156374216079712,-0.8880901336669922,0.0715898796916008,0.6499530076980591,1.6454126834869385,-0.8166969418525696,0.07989317923784256,-0.008363893255591393,1.353890299797058,-0.6766678094863892,0.06536503881216049,0.6474009156227112,1.7322651147842407,-0.750471830368042,0.11967122554779053,0.02675866149365902,1.2983630895614624,-0.66279536485672,0.10984910279512405,0.6144775748252869,1.6611753702163696,-0.8218761682510376,0.15685221552848816,0.006055921781808138,1.2536450624465942,-0.638783872127533,0.13953423500061035,0.6054356098175049,1.6277215480804443,-0.8269702196121216,0.1591990441083908,0.012208030559122562,1.2712485790252686,-0.6686742901802063,0.12256939709186554,0.5357667207717896,2.4191243648529053,-0.159575417637825,0.0029593752697110176,0.145127072930336,2.461352825164795,0.16492973268032074,0.001852479763329029,0.5040422677993774,3.0108141899108887,0.045492880046367645,0.016037456691265106,0.16352209448814392,3.0256333351135254,0.5284832715988159,0.012833043932914734,0.5847559571266174,3.7754297256469727,1.2840049266815186,0.00165508221834898,0.2964271306991577,3.7295031547546387,1.5413157939910889,0.0009641109500080347,0.6136106252670288,3.9071390628814697,1.3711225986480713,0.0014476170763373375,0.32858824729919434,3.8212971687316895,1.6210546493530273,0.0007382931071333587,0.5375148057937622,4.028850078582764,0.7145954966545105,0.003980409819632769,0.3209857940673828,4.027006149291992,0.906269371509552,0.002239825204014778
2,squat,1,0.25927454233169556,1.0218626260757446,-3.0884900093078613,0.9975076913833618,0.32075053453445435,0.8890998363494873,-3.112086534500122,0.99726802110672,0.35367676615715027,0.8773639798164368,-3.1127305030822754,0.9976046681404114,0.38070571422576904,0.8657079935073853,-3.114069938659668,0.9972298741340637,0.19442790746688843,0.9068413972854614,-3.0953409671783447,0.9967725276947021,0.15463460981845856,0.9061195254325867,-3.095806837081909,0.9966536164283752,0.12209691107273102,0.903458297252655,-3.095822811126709,0.9954573512077332,0.41915589570999146,0.8487222790718079,-2.4379961490631104,0.9975992441177368,0.0944654569029808,0.8910958170890808,-2.485163927078247,0.9956374764442444,0.3409767746925354,1.0906442403793335,-2.8318264484405518,0.982424795627594,0.20330595970153809,1.1052602529525757,-2.80720853805542,0.9741682410240173,0.5989033579826355,1.166159987449646,-1.7180607318878174,0.8674452900886536,-0.05339736491441727,1.3085529804229736,-1.5153518915176392,0.6457507610321045,0.7519188523292542,1.4867732524871826,-0.9705546498298645,0.09821058809757233,-0.14221903681755066,1.657346487045288,-0.9672420620918274,0.0682377889752388,0.6559661626815796,1.6582295894622803,-0.42482393980026245,0.07413983345031738,-0.022069932892918587,1.4169821739196777,-0.8882495760917664,0.06056055799126625,0.6574681997299194,1.7515431642532349,-0.33002033829689026,0.11079870164394379,0.010126928798854351,1.3604179620742798,-0.8848220705986023,0.10130306333303452,0.6247338056564331,1.685001254081726,-0.39250949025154114,0.14536824822425842,-0.008609388023614883,1.3192503452301025,-0.8469753265380859,0.12858811020851135,0.6150768995285034,1.650691270828247,-0.4298720359802246,0.14726771414279938,-0.002176904585212469,1.3373855352401733,-0.8767606019973755,0.11320476979017258,0.5362656712532043,2.4134342670440674,-0.14871498942375183,0.0028993862215429544,0.1257152557373047,2.4405300617218018,0.15356585383415222,0.0017894245684146881,0.5161219835281372,3.1694376468658447,0.29068219661712646,0.015314287506043911,0.1652710735797882,3.165393352508545,0.7774695754051208,0.012325760908424854,0.5875172019004822,3.9351415634155273,1.5803167819976807,0.001547443214803934,0.2878323197364807,3.935053586959839,1.706274390220642,0.0009399864939041436,0.6112061738967896,4.058999061584473,1.6757580041885376,0.0013301076833158731,0.30750882625579834,4.0390448570251465,1.7814834117889404,0.0007491299766115844,0.546642541885376,4.22567892074585,0.9857028126716614,0.0036554327234625816,0.3382281959056854,4.245131969451904,1.0598822832107544,0.0021737453062087297
3,squat,1,0.25947609543800354,1.0191452503204346,-2.8395731449127197,0.9971429705619812,0.31944018602371216,0.8875637054443359,-2.826786756515503,0.9969541430473328,0.3518775701522827,0.876177191734314,-2.827141284942627,0.997360110282898,0.37864306569099426,0.8648606538772583,-2.8279101848602295,0.9969421625137329,0.19609200954437256,0.9030691981315613,-2.810849666595459,0.9963956475257874,0.15621307492256165,0.901877224445343,-2.811229944229126,0.9962709546089172,0.1234009712934494,0.8992271423339844,-2.811444044113159,0.9949463605880737,0.41906386613845825,0.8484823107719421,-2.20570969581604,0.9974523186683655,0.09477072209119797,0.8859307765960693,-2.131558895111084,0.9953106641769409,0.3392614722251892,1.090441107749939,-2.5572760105133057,0.9816686511039734,0.20442619919776917,1.1028820276260376,-2.5363144874572754,0.9729238152503967,0.6377469301223755,1.211775541305542,-1.6489999294281006,0.8707200884819031,-0.04523824155330658,1.3078632354736328,-1.22008216381073,0.654902994632721,0.7816808819770813,1.5398751497268677,-1.3298985958099365,0.09859121590852737,-0.153821662068367,1.649425745010376,-0.8414560556411743,0.0668378546833992,0.6576563119888306,1.6397852897644043,-1.2819684743881226,0.07031693309545517,-0.02790762111544609,1.4022679328918457,-0.9599040150642395,0.05767678841948509,0.6572440266609192,1.714434027671814,-1.2771081924438477,0.10446376353502274,0.010343411937355995,1.351582407951355,-0.9796897172927856,0.09532583504915237,0.6241642236709595,1.6473966836929321,-1.2724521160125732,0.13717983663082123,-0.010872269049286842,1.3114897012710571,-0.927418053150177,0.12092211097478867,0.6146543622016907,1.618553638458252,-1.2733116149902344,0.1385156661272049,-0.007272778544574976,1.3275126218795776,-0.9472401738166809,0.10655569285154343,0.5537160634994507,2.4387423992156982,-0.20178475975990295,0.002742185490205884,0.1298108994960785,2.442575216293335,0.20703990757465363,0.0017192572122439742,0.5174748301506042,3.127556085586548,0.07713329046964645,0.014650336466729641,0.15666504204273224,3.0954086780548096,0.4626328945159912,0.011992807500064373,0.5821586847305298,3.886556386947632,1.2715181112289429,0.0014541600830852985,0.28061312437057495,3.825500726699829,1.3280184268951416,0.0009069622028619051,0.6102525591850281,4.016115665435791,1.3515000343322754,0.001229987246915698,0.3091880679130554,3.9193167686462402,1.3970074653625488,0.0007471144199371338,0.5207217335700989,4.1335225105285645,0.6155153512954712,0.0033747288398444653,0.30345994234085083,4.1238274574279785,0.672805905342102,0.0021198156755417585
4,squat,1,0.25980061292648315,1.020043969154358,-2.885852336883545,0.9967676401138306,0.3193129897117615,0.8876383900642395,-2.9306647777557373,0.9966675043106079,0.3519149720668793,0.8763712644577026,-2.9311747550964355,0.9970569610595703,0.37870222330093384,0.8652883768081665,-2.932420253753662,0.9966902136802673,0.1918233335018158,0.9033837914466858,-2.919419527053833,0.9960904717445374,0.15112537145614624,0.902532160282135,-2.9198758602142334,0.9959136247634888,0.1181267648935318,0.9003698825836182,-2.9200892448425293,0.9945475459098816,0.4203394055366516,0.8494327664375305,-2.3776018619537354,0.9972463250160217,0.08740615844726562,0.8906747698783875,-2.3863797187805176,0.9948400855064392,0.33976104855537415,1.095262885093689,-2.6697468757629395,0.981242299079895,0.20378339290618896,1.1102166175842285,-2.660200595855713,0.9726114273071289,0.6340817213058472,1.2273995876312256,-1.716209053993225,0.8776302933692932,-0.06017955392599106,1.3233237266540527,-1.4917361736297607,0.6659176349639893,0.7809956073760986,1.5920366048812866,-1.1415570974349976,0.09631219506263733,-0.15675945580005646,1.766306757926941,-1.0743753910064697,0.0634615495800972,0.6738538146018982,1.7799537181854248,-0.6609963178634644,0.06752832978963852,-0.017159149050712585,1.6281312704086304,-1.1551382541656494,0.05333608388900757,0.675580620765686,1.879167079925537,-0.5902044177055359,0.0996410921216011,0.023144369944930077,1.6139799356460571,-1.1641395092010498,0.08806691318750381,0.6444418430328369,1.798033595085144,-0.6473516821861267,0.13070334494113922,-0.0002981505240313709,1.5464993715286255,-1.1330578327178955,0.11165213584899902,0.6324490904808044,1.7617456912994385,-0.6635428667068481,0.13213886320590973,0.0023744027130305767,1.5499684810638428,-1.1468902826309204,0.09866001456975937,0.5530954003334045,2.440690040588379,-0.17482878267765045,0.0028423841577023268,0.11562290042638779,2.4471662044525146,0.17946305871009827,0.001722628017887473,0.5333062410354614,3.2005228996276855,0.1579257845878601,0.014023901894688606,0.15703347325325012,3.2056033611297607,0.7009504437446594,0.011555904522538185,0.5847400426864624,3.968278169631958,1.3689050674438477,0.001348308869637549,0.2603546380996704,3.964541435241699,1.58443284034729,0.0008693613926880062,0.6076898574829102,4.085627555847168,1.4575949907302856,0.0011316738091409206,0.2753069996833801,4.066514492034912,1.6569936275482178,0.000724740675650537,0.5249402523040771,4.271752834320068,0.7274576425552368,0.003116412553936243,0.31176289916038513,4.272097587585449,0.9386423826217651,0.002052822383120656
5,squat,1,0.2607762813568115,1.0173786878585815,-2.7873330116271973,0.9966152906417847,0.31949368119239807,0.8859069347381592,-2.7536301612854004,0.9965242743492126,0.35205429792404175,0.8748786449432373,-2.754060983657837,0.9969300627708435,0.37893468141555786,0.8641639947891235,-2.7547519207000732,0.9965386390686035,0.19266721606254578,0.9024121761322021,-2.757664203643799,0.9958988428115845,0.1523439884185791,0.9021788835525513,-2.7581400871276855,0.9957336187362671,0.11919587850570679,0.9003341197967529,-2.7583467960357666,0.994320809841156,0.4220641553401947,0.8495324850082397,-2.106114149093628,0.9971239566802979,0.08771203458309174,0.8923137187957764,-2.119011402130127,0.9946329593658447,0.3414638340473175,1.0950491428375244,-2.504969358444214,0.9807580709457397,0.20664623379707336,1.1101775169372559,-2.512068271636963,0.9716771841049194,0.6493749618530273,1.243011236190796,-1.5415079593658447,0.8816032409667969,-0.04460151493549347,1.345176339149475,-1.2990143299102783,0.6684138178825378,0.7834030389785767,1.574047327041626,-1.1443250179290771,0.09364760667085648,-0.15243008732795715,1.7493603229522705,-0.9411169290542603,0.06216363608837128,0.6743240356445312,1.7233628034591675,-0.8590692281723022,0.06339938938617706,-0.01750178448855877,1.3916785717010498,-0.8803502917289734,0.05005580186843872,0.6745308041572571,1.8065611124038696,-0.8216713666915894,0.09310872107744217,0.022127976641058922,1.3077194690704346,-0.8922873735427856,0.08187372237443924,0.642394483089447,1.7309110164642334,-0.8568471074104309,0.12217345833778381,-0.0003413451195228845,1.2818423509597778,-0.8209214210510254,0.10371656715869904,0.6324933767318726,1.701300859451294,-0.8638623952865601,0.12348915636539459,0.000749593717046082,1.3053370714187622,-0.862071692943573,0.09192783385515213,0.5703281164169312,2.487697124481201,-0.1801595687866211,0.0027105994522571564,0.13030020892620087,2.493725538253784,0.1851995885372162,0.0016475656302645802,0.5384481549263,3.265718936920166,0.21632838249206543,0.013239318504929543,0.18015140295028687,3.246023416519165,0.6473795175552368,0.01087469793856144,0.5864919424057007,4.038297653198242,1.4920626878738403,0.0012499960139393806,0.2765038311481476,4.009598255157471,1.5644360780715942,0.000824153539724648,0.6097838878631592,4.164494037628174,1.5844560861587524,0.0010358075378462672,0.2952563166618347,4.114685535430908,1.637648344039917,0.0007000034092925489,0.5288680195808411,4.318596839904785,0.854327380657196,0.002872319193556905,0.32038459181785583,4.320013046264648,0.9353979825973511,0.001996041974052787
6,squat,1,0.2658238410949707,1.0175789594650269,-2.8124842643737793,0.9964045286178589,0.3204572796821594,0.885918378829956,-2.7842586040496826,0.9962373375892639,0.3526652455329895,0.8748858571052551,-2.7846477031707764,0.996738612651825,0.3797304034233093,0.8641481995582581,-2.785309314727783,0.9963024258613586,0.1945308893918991,0.9022694230079651,-2.785244941711426,0.9955000281333923,0.1533002257347107,0.901996910572052,-2.7855844497680664,0.9953531622886658,0.11977078765630722,0.9001989960670471,-2.785646915435791,0.9937149882316589,0.42470210790634155,0.8488919734954834,-2.139263153076172,0.9969668984413147,0.08798754215240479,0.892206609249115,-2.135852098464966,0.9941031336784363,0.3443548083305359,1.0951943397521973,-2.5200676918029785,0.9796350598335266,0.21514959633350372,1.1104609966278076,-2.5233514308929443,0.9687687158584595,0.6540908813476562,1.2371708154678345,-1.549989938735962,0.8836627006530762,-0.04075951129198074,1.3351387977600098,-1.2437169551849365,0.6628228425979614,0.7824770212173462,1.5842722654342651,-1.0771369934082031,0.09029915928840637,-0.15018388628959656,1.6878209114074707,-0.8360930681228638,0.059284452348947525,0.6749943494796753,1.7638438940048218,-0.7036834955215454,0.058851346373558044,-0.015306149609386921,1.2892323732376099,-0.8488057255744934,0.046722061932086945,0.6753949522972107,1.8640663623809814,-0.6506677865982056,0.08624778687953949,0.025187265127897263,1.1970082521438599,-0.8642067909240723,0.07600058615207672,0.6418867707252502,1.7904677391052246,-0.6969540119171143,0.11334109306335449,0.0018757184734568,1.1730221509933472,-0.812555193901062,0.09619776159524918,0.6328765153884888,1.7469326257705688,-0.7079485654830933,0.11456213891506195,0.002088902285322547,1.1989003419876099,-0.8392322659492493,0.08541998267173767,0.5750864744186401,2.4805283546447754,-0.2092505693435669,0.0025259354151785374,0.1351519674062729,2.4839682579040527,0.21469852328300476,0.001542526064440608,0.533014178276062,3.1505861282348633,-0.0858873799443245,0.01249783020466566,0.1677309274673462,3.1475958824157715,0.37845903635025024,0.010421530343592167,0.5869129300117493,3.9060866832733154,1.0411897897720337,0.0011690107639878988,0.2867428958415985,3.852269172668457,1.2216066122055054,0.0007922822260297835,0.6104174852371216,4.039853572845459,1.1153504848480225,0.0009548616362735629,0.3116169571876526,3.947359561920166,1.287983775138855,0.0006874874816276133,0.5174366235733032,4.153141975402832,0.4029103219509125,0.0026474311016499996,0.3137762248516083,4.143128395080566,0.5966232419013977,0.0019430153770372272
7,squat,1,0.2718331217765808,1.017577886581421,-3.4646449089050293,0.996273398399353,0.3243655562400818,0.8851655125617981,-3.4450926780700684,0.9961593151092529,0.3557785153388977,0.8739556074142456,-3.445225238800049,0.9966459274291992,0.3829675316810608,0.8630848526954651,-3.4460151195526123,0.9961923956871033,0.19848662614822388,0.9022268056869507,-3.455591917037964,0.9954155087471008,0.15510936081409454,0.9021066427230835,-3.456141710281372,0.9952762126922607,0.12038711458444595,0.9008675217628479,-3.456171751022339,0.9936339259147644,0.4280838966369629,0.8476229906082153,-2.7452609539031982,0.9968985319137573,0.08815844357013702,0.8944708704948425,-2.789522647857666,0.9940798878669739,0.34881699085235596,1.0950343608856201,-3.140080451965332,0.979648768901825,0.21996381878852844,1.1128886938095093,-3.1574199199676514,0.9688366651535034,0.6632115244865417,1.2321546077728271,-1.94259774684906,0.8908518552780151,-0.04199449345469475,1.335553765296936,-1.7368662357330322,0.6788320541381836,0.7942163348197937,1.5951826572418213,-1.1710989475250244,0.08991365134716034,-0.153118297457695,1.7499040365219116,-0.913256824016571,0.056950218975543976,0.6960991621017456,1.7941136360168457,-0.7141730785369873,0.055879443883895874,-0.015932844951748848,1.5374608039855957,-0.9113990068435669,0.04344810172915459,0.6941550970077515,1.9022351503372192,-0.6286627054214478,0.0812801867723465,0.02662729099392891,1.5079425573349,-0.8915484547615051,0.07034294307231903,0.6597369909286499,1.8260600566864014,-0.6978806257247925,0.10690750926733017,0.00423084944486618,1.450635313987732,-0.8710051774978638,0.08903393149375916,0.6531652212142944,1.7801933288574219,-0.7193470597267151,0.10799577087163925,0.0033386959694325924,1.455864667892456,-0.9014581441879272,0.07930482923984528,0.5742156505584717,2.474632978439331,-0.19758257269859314,0.002502868417650461,0.1309376358985901,2.4759902954101562,0.20285150408744812,0.0015224070521071553,0.5426339507102966,3.1835763454437256,0.01935621351003647,0.011908804066479206,0.16771350800991058,3.1649811267852783,0.39986270666122437,0.010083124041557312,0.5946551561355591,3.9554433822631836,1.4308500289916992,0.0010887345997616649,0.28117841482162476,3.9345204830169678,1.3091380596160889,0.0007692565559409559,0.6134069561958313,4.0813984870910645,1.529552936553955,0.0008776292088441551,0.3039184808731079,4.042283535003662,1.3761301040649414,0.0006882259622216225,0.5279455184936523,4.254134178161621,0.7487679123878479,0.002433944493532181,0.3160354495048523,4.245205879211426,0.659016489982605,0.0019148695282638073
8,squat,1,0.27234017848968506,1.012299656867981,-2.7851808071136475,0.9957528114318848,0.3245992064476013,0.8803281784057617,-2.7704811096191406,0.995752215385437,0.3558100759983063,0.8674965500831604,-2.771059513092041,0.9962647557258606,0.3826492428779602,0.8556665182113647,-2.7719297409057617,0.9957793354988098,0.1987755447626114,0.9009898900985718,-2.756636142730713,0.9949436783790588,0.15534764528274536,0.9016126990318298,-2.756709337234497,0.9947723150253296,0.12074172496795654,0.9007591605186462,-2.7568421363830566,0.9930291771888733,0.42767977714538574,0.8391888737678528,-2.1372463703155518,0.996630847454071,0.09063885360956192,0.8942425847053528,-2.0528512001037598,0.9934484362602234,0.3508957326412201,1.0880311727523804,-2.496993064880371,0.9797167181968689,0.22624316811561584,1.1100080013275146,-2.4767770767211914,0.9687435626983643,0.6548625230789185,1.1808850765228271,-1.5501823425292969,0.8948972225189209,-0.028768006712198257,1.3209913969039917,-1.148803472518921,0.6890925168991089,0.7935810089111328,1.5776187181472778,-1.1720938682556152,0.08923367410898209,-0.14444178342819214,1.7312463521957397,-0.7041159868240356,0.055920667946338654,0.69746333360672,1.7606269121170044,-1.0282080173492432,0.0537966825067997,-0.013030176982283592,1.5120102167129517,-0.8301339149475098,0.043182361871004105,0.699745774269104,1.8578665256500244,-1.0217896699905396,0.07799272984266281,0.02617703378200531,1.4734575748443604,-0.8414031267166138,0.06862827390432358,0.6618579626083374,1.78676176071167,-1.0723164081573486,0.10256554931402206,0.005979699082672596,1.4206314086914062,-0.810745894908905,0.08674097806215286,0.65432208776474,1.7473949193954468,-1.0418412685394287,0.10354842245578766,0.006136327050626278,1.4319579601287842,-0.8242679834365845,0.07792410999536514,0.5754743814468384,2.432831287384033,-0.21671564877033234,0.0023744511418044567,0.13147249817848206,2.4356141090393066,0.2216850072145462,0.001442845445126295,0.5734022259712219,3.304809093475342,0.03317226469516754,0.011271830648183823,0.19394144415855408,3.2917871475219727,0.5772978067398071,0.009540864266455173,0.5967491269111633,4.142673492431641,1.2798426151275635,0.0010258129332214594,0.278245747089386,4.123266220092773,1.395387887954712,0.00073074153624475,0.6144124865531921,4.270200252532959,1.352487325668335,0.0008044759160839021,0.29478034377098083,4.232325077056885,1.4528207778930664,0.0006775210495106876,0.5284131169319153,4.4292192459106445,0.45869240164756775,0.002233332023024559,0.3150164783000946,4.4393463134765625,0.64109206199646,0.00182900030631572
9,squat,1,0.273840069770813,1.0181844234466553,-3.1093266010284424,0.9949443340301514,0.32543089985847473,0.8857151865959167,-3.0994019508361816,0.9950193166732788,0.3565599024295807,0.8735686540603638,-3.0995922088623047,0.9955187439918518,0.38375186920166016,0.8615571856498718,-3.1005280017852783,0.9950966238975525,0.20038679242134094,0.9055664539337158,-3.1117751598358154,0.9940791726112366,0.15683235228061676,0.9063257575035095,-3.1124625205993652,0.9937617778778076,0.12194089591503143,0.9054422974586487,-3.1124401092529297,0.9918954372406006,0.43046608567237854,0.8411546349525452,-2.476147174835205,0.9957926273345947,0.09076470881700516,0.8961785435676575,-2.5262033939361572,0.9921380877494812,0.3513847887516022,1.092224359512329,-2.816298723220825,0.9731718301773071,0.22628454864025116,1.1155681610107422,-2.834136724472046,0.9589076042175293,0.6498878002166748,1.1946171522140503,-1.7758451700210571,0.8933632373809814,-0.03350212424993515,1.3209261894226074,-1.591840386390686,0.6797504425048828,0.7890630960464478,1.554872989654541,-1.0755388736724854,0.086055688560009,-0.15939103066921234,1.6378655433654785,-0.8688963055610657,0.05678246170282364,0.6956642866134644,1.7365387678146362,-0.3972174823284149,0.05000677704811096,-0.025388414040207863,1.2607388496398926,-0.2982122004032135,0.04113619029521942,0.6981148719787598,1.8247220516204834,-0.2660321295261383,0.07237173616886139,0.014654268510639668,1.148741364479065,-0.21386849880218506,0.06429237872362137,0.6655579805374146,1.756215214729309,-0.32141709327697754,0.0950833410024643,-0.01475872378796339,1.1203099489212036,-0.1601818948984146,0.08095164597034454,0.6556306481361389,1.7240865230560303,-0.39641672372817993,0.09608994424343109,-0.012668535113334656,1.1575162410736084,-0.267028272151947,0.07298699766397476,0.5546014308929443,2.4453489780426025,-0.20652063190937042,0.0025072030257433653,0.11713957786560059,2.4440178871154785,0.2122131586074829,0.001503301435150206,0.5239781141281128,3.212278127670288,0.1965714991092682,0.011628064326941967,0.16401399672031403,3.2138516902923584,0.7723802924156189,0.010601421818137169,0.552587628364563,4.0364460945129395,1.4673540592193604,0.0010380948660895228,0.2656428813934326,4.043762683868408,1.6756601333618164,0.0008268814999610186,0.5704723000526428,4.1899261474609375,1.5644394159317017,0.0007874412112869322,0.28582215309143066,4.210803031921387,1.7531992197036743,0.0007815698045305908,0.4951818883419037,4.289041519165039,0.9577561616897583,0.002144117606803775,0.29885774850845337,4.317843914031982,1.1565709114074707,0.0019250028999522328
